run_id,system,agent_count,task_id,backbone_model,judge_model,coord_tokens,work_tokens,cwr,steps_taken,success,commit_attempts,commit_conflicts,scr,retry_exhaustions,excluded,wall_ms,sdk_version
68749ffe-f431-4b5b-ae0d-bdd124f3817d,sbus,4,django__django-11095,gpt-4o-mini,claude-haiku-3,3364,14425,0.2332,50,0,50,0,0.0000,0,0,431398,rust-sbus-0.1.0
b8283164-f2eb-47f3-83a7-2fb3717f9113,crewai,4,django__django-11095,gpt-4o-mini,claude-haiku-3,97920,14100,6.9447,50,0,0,0,0.0000,0,0,95594,crewai-1.12.2
2b3940e9-8184-456b-b4d0-d3e5225b4bf0,autogen,4,django__django-11095,gpt-4o-mini,claude-haiku-3,281278,11018,25.5290,50,1,0,0,0.0000,0,0,436475,autogen-0.7.5
864e2e93-f554-4d1a-9e3b-3d95e0f6a85e,langgraph,4,django__django-11095,gpt-4o-mini,claude-haiku-3,18240,3337,5.4660,50,1,0,0,0.0000,0,0,500609,langgraph-1.1.3
edb8304c-eefe-490d-8f6b-869f98149854,sbus,4,django__django-11095,gpt-4o-mini,claude-haiku-3,3233,14159,0.2283,50,1,50,0,0.0000,0,0,440787,rust-sbus-0.1.0
21bd7c06-0763-47a5-9514-326ad8d91faf,crewai,4,django__django-11095,gpt-4o-mini,claude-haiku-3,167070,20005,8.3514,50,0,0,0,0.0000,0,0,122013,crewai-1.12.2
c8abf3f6-66cd-49a1-8701-5118c5abccf3,autogen,4,django__django-11095,gpt-4o-mini,claude-haiku-3,254518,9852,25.8341,50,1,0,0,0.0000,0,0,445327,autogen-0.7.5
b99ead11-fb25-482a-95ce-212f907511ec,langgraph,4,django__django-11095,gpt-4o-mini,claude-haiku-3,18092,3286,5.5058,50,1,0,0,0.0000,0,0,502183,langgraph-1.1.3
44ddac2e-b6b9-436e-a1ca-7528152edd67,sbus,8,django__django-11095,gpt-4o-mini,claude-haiku-3,1659,7430,0.2233,50,0,26,0,0.0000,0,0,237573,rust-sbus-0.1.0
1feccffa-a492-48b4-90ef-e1db1b873452,crewai,8,django__django-11095,gpt-4o-mini,claude-haiku-3,101630,14705,6.9113,50,0,0,0,0.0000,0,0,90881,crewai-1.12.2
4225e466-3a2b-4f4a-bf62-a169805e4c88,autogen,8,django__django-11095,gpt-4o-mini,claude-haiku-3,270053,9791,27.5818,50,1,0,0,0.0000,0,0,471836,autogen-0.7.5
540ec4d8-6776-40dc-b157-07e0c8d776cc,langgraph,8,django__django-11095,gpt-4o-mini,claude-haiku-3,9569,1666,5.7437,50,1,0,0,0.0000,0,0,252233,langgraph-1.1.3
7717f122-a047-49e3-8499-f83b9c78c0f3,sbus,8,django__django-11095,gpt-4o-mini,claude-haiku-3,1661,7417,0.2239,50,0,26,0,0.0000,0,0,227020,rust-sbus-0.1.0
39c22bdb-3e0b-4665-8a4c-d797a21d7b5f,crewai,8,django__django-11095,gpt-4o-mini,claude-haiku-3,98400,14245,6.9077,50,0,0,0,0.0000,0,0,106750,crewai-1.12.2
c88edd77-c560-4fdd-ab83-6e9c2d4ea2c8,autogen,8,django__django-11095,gpt-4o-mini,claude-haiku-3,328472,13191,24.9012,50,0,0,0,0.0000,0,0,473388,autogen-0.7.5
8fccbcb5-2e4c-43bb-8fa9-ba8d5b151c5b,langgraph,8,django__django-11095,gpt-4o-mini,claude-haiku-3,9166,1608,5.7002,50,0,0,0,0.0000,0,0,245766,langgraph-1.1.3
afd252c2-8cfb-4a3e-b1e5-d88d7ee35d53,sbus,8,django__django-11095,gpt-4o-mini,claude-haiku-3,1599,7285,0.2195,50,0,26,0,0.0000,0,0,214028,rust-sbus-0.1.0
a3535fb8-56ed-47d8-9c55-c8bf6e6384a1,crewai,8,django__django-11095,gpt-4o-mini,claude-haiku-3,98450,14265,6.9015,50,1,0,0,0.0000,0,0,103351,crewai-1.12.2
c8d65eea-7568-40f4-9e69-9d5cc03935e7,autogen,8,django__django-11095,gpt-4o-mini,claude-haiku-3,303108,10581,28.6464,50,1,0,0,0.0000,0,0,469166,autogen-0.7.5
77c55352-18e2-4fde-8d21-e54d30b9ac0c,langgraph,8,django__django-11095,gpt-4o-mini,claude-haiku-3,9364,1672,5.6005,50,1,0,0,0.0000,0,0,256368,langgraph-1.1.3
df2770f3-9f60-4335-8a1b-501b04861636,sbus,16,django__django-11095,gpt-4o-mini,claude-haiku-3,805,3932,0.2047,50,0,14,0,0.0000,0,0,122049,rust-sbus-0.1.0
800d4960-7f93-4a86-9832-f6586c8af3d4,crewai,16,django__django-11095,gpt-4o-mini,claude-haiku-3,101770,14790,6.8810,50,0,0,0,0.0000,0,0,87767,crewai-1.12.2
bb5fa9e2-a372-4433-87e2-05736f7bcf7c,autogen,16,django__django-11095,gpt-4o-mini,claude-haiku-3,413957,13103,31.5925,50,0,0,0,0.0000,0,0,549733,autogen-0.7.5
54137107-ef4e-45ba-8f67-c8bf2422bea4,langgraph,16,django__django-11095,gpt-4o-mini,claude-haiku-3,4536,786,5.7710,50,1,0,0,0.0000,0,0,118873,langgraph-1.1.3
2102ba1b-5b09-48c8-97d4-aa2376943dee,sbus,16,django__django-11095,gpt-4o-mini,claude-haiku-3,805,3933,0.2047,50,0,14,0,0.0000,0,0,120479,rust-sbus-0.1.0
b2b7e77f-b8e8-400e-8beb-91d4aa8ca7dd,crewai,16,django__django-11095,gpt-4o-mini,claude-haiku-3,88230,11440,7.7124,50,1,0,0,0.0000,0,0,72831,crewai-1.12.2
a6a313da-efd8-4d06-9944-4687a63b2593,autogen,16,django__django-11095,gpt-4o-mini,claude-haiku-3,484967,15374,31.5446,50,1,0,0,0.0000,0,0,551281,autogen-0.7.5
8dafb1fb-df1c-4296-8abc-0238d29e3bd9,langgraph,16,django__django-11095,gpt-4o-mini,claude-haiku-3,4944,851,5.8096,50,1,0,0,0.0000,0,0,117961,langgraph-1.1.3
69cd8607-9473-46ec-ab65-f78f965df5ce,sbus,16,django__django-11095,gpt-4o-mini,claude-haiku-3,815,3999,0.2038,50,1,14,0,0.0000,0,0,126307,rust-sbus-0.1.0
367f5b4c-b662-4458-bc2a-1dd47e185bd3,crewai,16,django__django-11095,gpt-4o-mini,claude-haiku-3,138880,17640,7.8730,50,0,0,0,0.0000,0,0,124893,crewai-1.12.2
00def4fc-f92d-4887-b0c7-34e1a39f76b0,autogen,16,django__django-11095,gpt-4o-mini,claude-haiku-3,387566,12071,32.1072,50,1,0,0,0.0000,0,0,523498,autogen-0.7.5
7c0bc7ef-f16f-4a43-966e-f62b4620eeb0,langgraph,16,django__django-11095,gpt-4o-mini,claude-haiku-3,4698,825,5.6945,50,1,0,0,0.0000,0,0,126697,langgraph-1.1.3
c5dd0be9-fc95-4cb3-8f98-d6ad36683e76,sbus,4,django__django-11099,gpt-4o-mini,claude-haiku-3,3472,18744,0.1852,50,1,50,0,0.0000,0,0,435740,rust-sbus-0.1.0
07465f8a-24c1-451d-a2a7-d392672897c5,crewai,4,django__django-11099,gpt-4o-mini,claude-haiku-3,1275425,35925,35.5024,50,1,0,0,0.0000,0,0,325617,crewai-1.12.2
4ce76ace-338b-4dd8-a50a-0005fd54bfd1,autogen,4,django__django-11099,gpt-4o-mini,claude-haiku-3,271126,10212,26.5497,50,1,0,0,0.0000,0,0,411947,autogen-0.7.5
e3f8eb6f-73b3-4156-b7c5-4a4569679528,langgraph,4,django__django-11099,gpt-4o-mini,claude-haiku-3,18701,3204,5.8368,50,1,0,0,0.0000,0,0,510905,langgraph-1.1.3
b49a9c49-9f81-41eb-b507-fc86f4c4244a,sbus,4,django__django-11099,gpt-4o-mini,claude-haiku-3,3336,18429,0.1810,50,1,50,0,0.0000,0,0,434715,rust-sbus-0.1.0
1a34438a-6bd5-4480-a5f1-2c3d26aff7d7,crewai,4,django__django-11099,gpt-4o-mini,claude-haiku-3,147015,17630,8.3389,50,1,0,0,0.0000,0,0,107938,crewai-1.12.2
782c3afc-96c3-4194-8e47-4725b90e721f,autogen,4,django__django-11099,gpt-4o-mini,claude-haiku-3,250901,9421,26.6321,50,1,0,0,0.0000,0,0,434628,autogen-0.7.5
87aa2832-6663-4df0-bbb9-5b38fb228d6d,langgraph,4,django__django-11099,gpt-4o-mini,claude-haiku-3,18371,3321,5.5318,50,1,0,0,0.0000,0,0,514785,langgraph-1.1.3
30519c95-c382-4ac8-88ca-048e216a6bbe,sbus,4,django__django-11099,gpt-4o-mini,claude-haiku-3,3561,18918,0.1882,50,1,50,0,0.0000,0,0,433333,rust-sbus-0.1.0
3bcc366d-9113-438d-8314-e3cf2b6631a7,crewai,4,django__django-11099,gpt-4o-mini,claude-haiku-3,154140,19090,8.0744,50,0,0,0,0.0000,0,0,135050,crewai-1.12.2
c9f60b4e-f8a2-4651-8ef4-e1fc16d9e6e8,autogen,4,django__django-11099,gpt-4o-mini,claude-haiku-3,280259,10651,26.3129,50,1,0,0,0.0000,0,0,425844,autogen-0.7.5
33ea95c2-d963-41da-b8cc-a9e1190c2c61,langgraph,4,django__django-11099,gpt-4o-mini,claude-haiku-3,18980,3349,5.6674,50,1,0,0,0.0000,0,0,501803,langgraph-1.1.3
844745c4-2fd9-4fd4-8084-3465aa98aa94,sbus,8,django__django-11099,gpt-4o-mini,claude-haiku-3,1837,9918,0.1852,50,1,26,0,0.0000,0,0,229340,rust-sbus-0.1.0
60eadca8-076c-4f96-8857-b9c53250fedf,crewai,8,django__django-11099,gpt-4o-mini,claude-haiku-3,1252035,33975,36.8517,50,1,0,0,0.0000,0,0,308102,crewai-1.12.2
47fcb1da-b5ce-4eeb-ae80-53b12fe92d85,autogen,8,django__django-11099,gpt-4o-mini,claude-haiku-3,296225,10309,28.7346,50,1,0,0,0.0000,0,0,460222,autogen-0.7.5
b8fae5fb-6330-4fe4-8640-8dca93fad2a1,langgraph,8,django__django-11099,gpt-4o-mini,claude-haiku-3,10156,1731,5.8671,50,1,0,0,0.0000,0,0,253321,langgraph-1.1.3
ed13d5e2-40a8-4e0c-b14d-4e13e11025e3,sbus,8,django__django-11099,gpt-4o-mini,claude-haiku-3,1814,9898,0.1833,50,1,26,0,0.0000,0,0,230290,rust-sbus-0.1.0
8406f907-f205-4230-ba40-e60f77407fd9,crewai,8,django__django-11099,gpt-4o-mini,claude-haiku-3,150730,18385,8.1985,50,0,0,0,0.0000,0,0,103011,crewai-1.12.2
c01ad10d-f2e2-49a8-b61f-f9ab73fe1129,autogen,8,django__django-11099,gpt-4o-mini,claude-haiku-3,233637,8013,29.1572,50,1,0,0,0.0000,0,0,473367,autogen-0.7.5
50b2075e-53ae-4a5b-86d0-573d64dca691,langgraph,8,django__django-11099,gpt-4o-mini,claude-haiku-3,10502,1709,6.1451,50,1,0,0,0.0000,0,0,261589,langgraph-1.1.3
5e4bd1be-38aa-4dde-b0d1-2ebcbc00af11,sbus,8,django__django-11099,gpt-4o-mini,claude-haiku-3,1691,9610,0.1760,50,1,26,0,0.0000,0,0,228565,rust-sbus-0.1.0
f55b147d-57a5-40e8-b90a-93cf35ac68cb,crewai,8,django__django-11099,gpt-4o-mini,claude-haiku-3,110580,13910,7.9497,50,1,0,0,0.0000,0,0,97702,crewai-1.12.2
7e4d2633-b818-47ed-b233-0c77d53e5f3b,autogen,8,django__django-11099,gpt-4o-mini,claude-haiku-3,440615,16472,26.7493,50,1,0,0,0.0000,0,0,470287,autogen-0.7.5
fe44739d-eafc-4ae0-b95b-078202ea0c1f,langgraph,8,django__django-11099,gpt-4o-mini,claude-haiku-3,10468,1815,5.7675,50,1,0,0,0.0000,0,0,245919,langgraph-1.1.3
3900bad0-6669-4240-b07e-785795496236,sbus,16,django__django-11099,gpt-4o-mini,claude-haiku-3,891,5256,0.1695,50,1,14,0,0.0000,0,0,128936,rust-sbus-0.1.0
e1f041d1-db72-4e37-a751-22a54f2ca212,crewai,16,django__django-11099,gpt-4o-mini,claude-haiku-3,332780,29290,11.3616,50,1,0,0,0.0000,0,0,197002,crewai-1.12.2
d0a8c729-6ee0-48f8-bb9b-9ad3e098a9bd,autogen,16,django__django-11099,gpt-4o-mini,claude-haiku-3,492767,15303,32.2007,50,1,0,0,0.0000,0,0,532436,autogen-0.7.5
b7499d88-8278-4eb4-aa66-d09d318176a5,langgraph,16,django__django-11099,gpt-4o-mini,claude-haiku-3,5807,925,6.2778,50,1,0,0,0.0000,0,0,129436,langgraph-1.1.3
810dc905-9d45-4d39-87b3-7ade25fb08ce,sbus,16,django__django-11099,gpt-4o-mini,claude-haiku-3,872,5227,0.1668,50,1,14,0,0.0000,0,0,124782,rust-sbus-0.1.0
65686780-5c09-4a28-b7f6-e31ee2a6bf6a,crewai,16,django__django-11099,gpt-4o-mini,claude-haiku-3,148035,17770,8.3306,50,1,0,0,0.0000,0,0,108944,crewai-1.12.2
d255339e-f87e-4167-8cc5-f65cdebec938,autogen,16,django__django-11099,gpt-4o-mini,claude-haiku-3,339936,10361,32.8092,50,1,0,0,0.0000,0,0,539793,autogen-0.7.5
f23761dc-4065-45ca-a21a-637ff6e81b7c,langgraph,16,django__django-11099,gpt-4o-mini,claude-haiku-3,5901,930,6.3452,50,1,0,0,0.0000,0,0,121722,langgraph-1.1.3
445ea1d4-fae9-4452-93d3-bd5274b461a6,sbus,16,django__django-11099,gpt-4o-mini,claude-haiku-3,909,5312,0.1711,50,1,14,0,0.0000,0,0,115489,rust-sbus-0.1.0
afd4a6a1-2fd7-4938-b5cd-b8186ccb11d8,crewai,16,django__django-11099,gpt-4o-mini,claude-haiku-3,152355,18715,8.1408,50,1,0,0,0.0000,0,0,138928,crewai-1.12.2
1d21a408-c719-4e42-b070-fc28759cbb55,autogen,16,django__django-11099,gpt-4o-mini,claude-haiku-3,439727,13679,32.1461,50,1,0,0,0.0000,0,0,526844,autogen-0.7.5
d9993e64-35c4-4003-bcb2-bd46b6b5f69d,langgraph,16,django__django-11099,gpt-4o-mini,claude-haiku-3,6133,985,6.2264,50,1,0,0,0.0000,0,0,121445,langgraph-1.1.3
84716cbc-df3f-46a1-a1fa-598b16f522f6,sbus,4,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,3547,14327,0.2476,50,1,50,0,0.0000,0,0,432175,rust-sbus-0.1.0
99e4e1d4-b617-4653-97d7-bbc5261653d9,crewai,4,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,90225,13290,6.7889,50,1,0,0,0.0000,0,0,98465,crewai-1.12.2
3fb6e7b6-cc08-40d6-9dc9-82fb8edd250b,autogen,4,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,173404,6283,27.5989,50,1,0,0,0.0000,0,0,425169,autogen-0.7.5
9afd53b9-b7f0-4830-8c0e-8937a025f314,langgraph,4,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,17455,3172,5.5028,50,1,0,0,0.0000,0,0,510461,langgraph-1.1.3
0949a1e2-2a31-4b9e-b101-aca056744531,sbus,4,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,3556,14261,0.2494,50,1,50,0,0.0000,0,0,436962,rust-sbus-0.1.0
3cd8f640-f91b-499f-888e-8a010e8bc6b3,crewai,4,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,102095,15610,6.5404,50,1,0,0,0.0000,0,0,114014,crewai-1.12.2
5605484b-bb05-469e-ab34-35f9b7026591,autogen,4,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,155077,5551,27.9368,50,1,0,0,0.0000,0,0,419330,autogen-0.7.5
c228c7f5-1bd0-44dc-8ace-e1c1614f04df,langgraph,4,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,17487,3085,5.6684,50,0,0,0,0.0000,0,0,512039,langgraph-1.1.3
decfad01-c860-496a-839d-f4b2dab5946e,sbus,4,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,3350,13893,0.2411,50,1,50,0,0.0000,0,0,425763,rust-sbus-0.1.0
54c4beeb-cd5f-4bb5-959e-0f14d17df8c6,crewai,4,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,97260,14480,6.7169,50,0,0,0,0.0000,0,0,107046,crewai-1.12.2
154d8e06-ff65-4dd2-91c6-a3dd7c80fa72,autogen,4,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,166544,5884,28.3046,50,1,0,0,0.0000,0,0,434461,autogen-0.7.5
8071efcb-319a-493c-8e52-5cec31bf0c2c,langgraph,4,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,16094,2917,5.5173,50,1,0,0,0.0000,0,0,516531,langgraph-1.1.3
4f7e3f75-3804-4a24-b73f-a03ba6761597,sbus,8,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,1784,7412,0.2407,50,1,26,0,0.0000,0,0,219394,rust-sbus-0.1.0
07a116f4-7ed3-45aa-b179-8a2790ba4912,crewai,8,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,93295,13960,6.6830,50,1,0,0,0.0000,0,0,96612,crewai-1.12.2
d95f044c-21a4-4f29-80b6-f61301217afb,autogen,8,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,239919,8338,28.7742,50,1,0,0,0.0000,0,0,468932,autogen-0.7.5
018d9024-cba4-44fe-806e-66d917c181ae,langgraph,8,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,9675,1780,5.4354,50,1,0,0,0.0000,0,0,247649,langgraph-1.1.3
31062ea5-7562-44ca-a3d9-457fd15bb719,sbus,8,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,1768,7399,0.2390,50,1,26,0,0.0000,0,0,231366,rust-sbus-0.1.0
7fcddb34-2eb4-41b1-bfc1-f4948bbccac1,crewai,8,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,94545,13625,6.9391,50,1,0,0,0.0000,0,0,98441,crewai-1.12.2
c714885c-b3e5-496e-a61d-a8095e417dc8,autogen,8,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,188238,6185,30.4346,50,1,0,0,0.0000,0,0,461717,autogen-0.7.5
eaf03c5f-8b9c-4b0d-8f72-8b75a26b3d18,langgraph,8,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,8824,1573,5.6097,50,1,0,0,0.0000,0,0,272129,langgraph-1.1.3
51a145c0-a445-486f-84a1-9d82d41b3a35,sbus,8,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,1801,7473,0.2410,50,1,26,0,0.0000,0,0,212833,rust-sbus-0.1.0
5dc23789-1c66-45c8-b3eb-eec439db8df9,crewai,8,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,91155,13525,6.7397,50,0,0,0,0.0000,0,0,100742,crewai-1.12.2
e112b4ad-aca1-4306-9055-a748ef114381,autogen,8,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,397405,15197,26.1502,50,1,0,0,0.0000,0,0,470654,autogen-0.7.5
ab375e53-eecc-4a5e-9234-4ef6a6a50eef,langgraph,8,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,9071,1673,5.4220,50,1,0,0,0.0000,0,0,241809,langgraph-1.1.3
35785e0e-1fb9-48c0-adf2-99b1c438c961,sbus,16,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,925,4078,0.2268,50,1,14,0,0.0000,0,0,128512,rust-sbus-0.1.0
e991afcb-6da8-4507-bc86-bf3291e21983,crewai,16,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,92640,13645,6.7893,50,0,0,0,0.0000,0,0,93814,crewai-1.12.2
72f0da9d-b1b2-4903-8059-cc5ae2b08ecf,autogen,16,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,471927,14610,32.3016,50,1,0,0,0.0000,0,0,544036,autogen-0.7.5
cef7fe4b-c1d1-4d09-aefe-7f5b22199612,langgraph,16,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,4756,862,5.5174,50,1,0,0,0.0000,0,0,125588,langgraph-1.1.3
245e901a-112e-4940-bb3b-dcc965bca6f5,sbus,16,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,1021,4245,0.2405,50,1,14,0,0.0000,0,0,123630,rust-sbus-0.1.0
9db29329-b22b-4aa8-85a7-19ac03099b09,crewai,16,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,89755,13275,6.7612,50,1,0,0,0.0000,0,0,102988,crewai-1.12.2
98476b1e-8959-40f1-aac6-a2115ce28ce8,autogen,16,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,247098,7229,34.1815,50,1,0,0,0.0000,0,0,520456,autogen-0.7.5
71f9717f-25bc-4c8d-a2ca-7ee95ca9fad6,langgraph,16,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,5200,957,5.4336,50,1,0,0,0.0000,0,0,138620,langgraph-1.1.3
35c76aec-7762-4aad-ab3c-b56d90ad3df9,sbus,16,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,888,3969,0.2237,50,1,14,0,0.0000,0,0,101427,rust-sbus-0.1.0
ee990b03-8dc9-41dd-a1f1-5af0a68bf30b,crewai,16,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,105415,14700,7.1711,50,0,0,0,0.0000,0,0,108101,crewai-1.12.2
01698e7d-4c99-4c0a-90c2-fe50b196ce45,autogen,16,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,377634,11832,31.9163,50,1,0,0,0.0000,0,0,538246,autogen-0.7.5
cc464192-acad-4bc2-afed-06d1ea5d51db,langgraph,16,sympy__sympy-11618,gpt-4o-mini,claude-haiku-3,4403,834,5.2794,50,1,0,0,0.0000,0,0,139876,langgraph-1.1.3
0e65a625-ba91-4f88-812f-1c63cb2b0a30,sbus,4,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,3399,19028,0.1786,50,1,50,0,0.0000,0,0,420426,rust-sbus-0.1.0
c5e9c5ad-94bd-4e2f-8c29-ebd5cde2db13,crewai,4,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,148620,17865,8.3191,50,0,0,0,0.0000,0,0,114855,crewai-1.12.2
20b2e913-ae44-47c0-b6e9-480df7fe7005,langgraph,4,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,19123,3390,5.6410,50,1,0,0,0.0000,0,0,512321,langgraph-1.1.3
fc9e8b53-2160-43a1-9760-6ecadc4133f3,sbus,4,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,3164,18541,0.1706,50,1,50,0,0.0000,0,0,441883,rust-sbus-0.1.0
4ca1a686-4a4c-4622-a1b2-a30f071c455a,crewai,4,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,152820,18815,8.1222,50,0,0,0,0.0000,0,0,115469,crewai-1.12.2
71281f23-3aaf-4373-b116-15ad888fa7ef,autogen,4,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,137601,4576,30.0701,50,1,0,0,0.0000,0,0,429463,autogen-0.7.5
4838106b-b05e-413f-9e8e-52175987279d,langgraph,4,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,18946,3340,5.6725,50,1,0,0,0.0000,0,0,518337,langgraph-1.1.3
eb22374f-6739-46c6-afd1-7b4ccad0e2ed,sbus,4,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,3067,18356,0.1671,50,1,50,0,0.0000,0,0,434505,rust-sbus-0.1.0
8998b158-2f9f-4c32-968d-4afcd1b4a9c2,crewai,4,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,150310,18190,8.2633,50,0,0,0,0.0000,0,0,113386,crewai-1.12.2
91c58b2e-40d2-4125-aac0-3ac8a8e6da77,autogen,4,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,257667,9724,26.4980,50,1,0,0,0.0000,0,0,424315,autogen-0.7.5
142e7322-6925-4b8d-b0a2-470c2ffb4da9,langgraph,4,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,19967,3504,5.6983,50,1,0,0,0.0000,0,0,529679,langgraph-1.1.3
3dc32617-e815-4fda-bd25-ebae9b2cab3a,sbus,8,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,1572,9620,0.1634,50,1,26,0,0.0000,0,0,222365,rust-sbus-0.1.0
031be526-3d5f-453f-9dd0-6aeb1ad6ab64,crewai,8,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,151350,18435,8.2099,50,0,0,0,0.0000,0,0,112560,crewai-1.12.2
678c7ba7-af20-424d-80f7-4c53cb8043c3,autogen,8,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,270994,9199,29.4591,50,1,0,0,0.0000,0,0,476123,autogen-0.7.5
cbc624a6-8a55-4841-8be4-5ef7df1a52b2,langgraph,8,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,11037,1831,6.0279,50,1,0,0,0.0000,0,0,245416,langgraph-1.1.3
0cde3cc2-32fe-41ce-8a63-f8e0c6d79f81,sbus,8,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,1612,9698,0.1662,50,1,26,0,0.0000,0,0,226570,rust-sbus-0.1.0
16f6fb22-3016-4984-bb2a-0be0e439dcbd,crewai,8,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,151240,18355,8.2397,50,0,0,0,0.0000,0,0,117754,crewai-1.12.2
d3502e5b-950b-42cb-8657-65a2be074d0c,autogen,8,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,255518,8741,29.2321,50,1,0,0,0.0000,0,0,458913,autogen-0.7.5
3b2c03b5-661f-4d0a-ae62-369abab2d7b4,langgraph,8,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,11049,1923,5.7457,50,1,0,0,0.0000,0,0,224700,langgraph-1.1.3
3e3b69b4-fd81-4d73-b60f-be9a1b77b0c3,sbus,8,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,1662,9790,0.1698,50,1,26,0,0.0000,0,0,245235,rust-sbus-0.1.0
1bdf5414-2db1-4275-b823-a314912c0a2e,crewai,8,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,183365,20530,8.9316,50,0,0,0,0.0000,0,0,156411,crewai-1.12.2
eb1fdc41-fff2-467d-9d08-354a83cd1efc,autogen,8,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,247358,8471,29.2006,50,1,0,0,0.0000,0,0,473064,autogen-0.7.5
64a5e5fa-1506-4616-9076-331e8b27826f,langgraph,8,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,10535,1762,5.9790,50,1,0,0,0.0000,0,0,237454,langgraph-1.1.3
7134b233-9d0f-48ee-8a8c-165aa556d256,sbus,16,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,788,5188,0.1519,50,1,14,0,0.0000,0,0,119478,rust-sbus-0.1.0
eacd6104-0cb9-423b-ab4c-d168d499c650,crewai,16,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,149765,18080,8.2835,50,0,0,0,0.0000,0,0,118002,crewai-1.12.2
2281395d-4411-489d-b121-fb16dbe74676,autogen,16,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,448792,14476,31.0025,50,1,0,0,0.0000,0,0,534170,autogen-0.7.5
32546454-a473-4cdd-ace0-dbbb2cab1084,langgraph,16,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,5860,922,6.3557,50,1,0,0,0.0000,0,0,132689,langgraph-1.1.3
f0e5422a-753d-44b0-b612-64b2140de8eb,sbus,16,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,767,5124,0.1497,50,1,14,0,0.0000,0,0,121034,rust-sbus-0.1.0
9c73452c-a1cf-4f33-8690-b86f7d8a1fc2,crewai,16,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,149830,18225,8.2211,50,0,0,0,0.0000,0,0,109886,crewai-1.12.2
a08eef0a-6b55-4213-ac41-211e8f3d7eb8,langgraph,16,sympy__sympy-12096,gpt-4o-mini,claude-haiku-3,5632,871,6.4661,50,1,0,0,0.0000,0,0,122463,langgraph-1.1.3
